number,value,datetime_start,datetime_complete,duration,params_ent_coef,params_learning_rate,params_learning_starts,state
66,-28.380951713638087,2025-11-21 14:47:53.071016,2025-11-21 15:42:25.954945,0 days 00:54:32.883929,0.0017187325256114926,0.08372664821356564,82,COMPLETE
67,-0.4156764545099102,2025-11-21 14:48:01.304100,2025-11-21 15:41:53.610512,0 days 00:53:52.306412,0.00210897382109818,0.043631682594754174,129,COMPLETE
68,-1.3321320754288664,2025-11-21 14:48:08.266739,2025-11-21 15:41:51.361317,0 days 00:53:43.094578,0.0019500048648568046,0.041071442785825786,143,COMPLETE
69,-0.8979468366989996,2025-11-21 14:48:15.496123,2025-11-21 15:41:39.085460,0 days 00:53:23.589337,0.23115063243645945,0.039205270396845585,142,COMPLETE
70,-0.11079692491722826,2025-11-21 14:48:15.685751,2025-11-21 15:41:49.521915,0 days 00:53:33.836164,0.2500803335307467,0.04415459511363106,134,COMPLETE
71,-29.74081340197153,2025-11-21 14:48:18.801236,2025-11-21 15:43:04.565235,0 days 00:54:45.763999,0.23294892039521134,0.09402531795846265,48,COMPLETE
72,-1.573781507748774,2025-11-21 14:48:22.324396,2025-11-21 15:41:49.633239,0 days 00:53:27.308843,0.13098317076038477,0.03949753706356764,141,COMPLETE
73,-25.672112424776635,2025-11-21 14:48:23.645039,2025-11-21 15:42:37.662537,0 days 00:54:14.017498,0.1370263530341389,0.09457098391009308,81,COMPLETE
74,-1.0315858122517299,2025-11-21 14:48:23.732269,2025-11-21 15:43:33.966392,0 days 00:55:10.234123,0.2652808193832615,0.039813308801188184,0,COMPLETE
75,-2.329480391310763,2025-11-21 14:58:16.136760,2025-11-21 15:46:01.746323,0 days 00:47:45.609563,0.049080267006536685,0.01680994916422014,93,COMPLETE
76,-0.3043624207774965,2025-11-21 14:58:21.772159,2025-11-21 15:46:04.327606,0 days 00:47:42.555447,0.5841967802485352,0.02912768549560646,94,COMPLETE
77,-0.9584247017388545,2025-11-21 14:58:35.878228,2025-11-21 15:45:50.578929,0 days 00:47:14.700701,0.1330187953898183,0.07439082899744014,94,COMPLETE
78,-0.9545292261028581,2025-11-21 15:20:30.471067,2025-11-21 16:01:42.879966,0 days 00:41:12.408899,0.022906212699804807,0.014755168115210054,111,COMPLETE
79,-3.064008269369719,2025-11-21 15:20:35.539477,2025-11-21 16:02:15.036599,0 days 00:41:39.497122,0.023731980747861873,0.026794416730778658,73,COMPLETE
80,-0.03154664703834892,2025-11-21 15:20:44.992387,2025-11-21 16:00:55.773389,0 days 00:40:10.781002,0.563507988981539,0.01453569137838424,179,COMPLETE
