number,value,datetime_start,datetime_complete,duration,params_ent_coef,params_learning_rate,params_learning_starts,state
49,1.0279578902494626,2025-11-21 07:35:15.618819,2025-11-21 08:35:22.476199,0 days 01:00:06.857380,0.06956448565364129,0.003909324553336592,78,COMPLETE
50,0.03310173708155224,2025-11-21 08:32:17.981923,2025-11-21 08:39:20.719712,0 days 00:07:02.737789,0.014607976141517928,0.0034589902701596498,55,COMPLETE
51,0.6902619900984047,2025-11-21 08:32:38.615038,2025-11-21 08:39:31.411674,0 days 00:06:52.796636,0.06476926282994538,0.004156891176195011,59,COMPLETE
52,0.9623767513874768,2025-11-21 08:33:50.817245,2025-11-21 08:40:22.894130,0 days 00:06:32.076885,0.01359321075001445,0.02971075140665296,55,COMPLETE
53,0.517167241323444,2025-11-21 08:34:40.641681,2025-11-21 08:49:09.025633,0 days 00:14:28.383952,0.1956208698870147,0.0018406993158342339,70,COMPLETE
54,0.5749949167839923,2025-11-21 08:34:46.715080,2025-11-21 08:56:28.890443,0 days 00:21:42.175363,0.10884987932090733,0.010612978383291465,113,COMPLETE
55,0.387940865139854,2025-11-21 08:34:52.379948,2025-11-21 08:56:27.309186,0 days 00:21:34.929238,0.03932614521127792,0.011542891837836113,119,COMPLETE
56,0.7332030108743377,2025-11-21 08:34:56.657124,2025-11-21 08:56:27.043311,0 days 00:21:30.386187,0.037065173066419016,0.011078343217394525,117,COMPLETE
57,0.9746256164141337,2025-11-21 08:34:57.275653,2025-11-21 08:56:32.901849,0 days 00:21:35.626196,0.036637025449005683,0.011275584134124095,100,COMPLETE
58,0.07051872201202747,2025-11-21 08:34:57.749625,2025-11-21 08:56:19.422000,0 days 00:21:21.672375,0.03976237934694322,0.01177831386438105,100,COMPLETE
59,0.777694899866514,2025-11-21 08:34:58.203751,2025-11-21 08:56:27.862154,0 days 00:21:29.658403,0.038366436594415604,0.012638021181542813,115,COMPLETE
60,1.0211769780769286,2025-11-21 08:34:58.451751,2025-11-21 08:57:25.994944,0 days 00:22:27.543193,0.1181198521892363,0.01273428773668867,30,COMPLETE
61,1.1410210424598781,2025-11-21 08:34:58.860466,2025-11-21 08:57:36.605459,0 days 00:22:37.744993,0.12417164998723411,0.011995819623115522,25,COMPLETE
62,0.10744562076774443,2025-11-21 08:35:00.113319,2025-11-21 08:57:37.059155,0 days 00:22:36.945836,0.1107253788703764,0.010212444998443102,32,COMPLETE
63,0.42220996099551167,2025-11-21 08:35:00.623412,2025-11-21 08:56:07.474553,0 days 00:21:06.851141,0.0350524145149207,0.012525091709408439,111,COMPLETE
64,0.5286292809356324,2025-11-21 08:35:04.801628,2025-11-21 08:57:10.327870,0 days 00:22:05.526242,0.040237897655420046,0.011507496236173599,117,COMPLETE
65,0.8928879627699441,2025-11-21 08:35:04.956857,2025-11-21 08:56:52.228022,0 days 00:21:47.271165,0.04034046260124274,0.010854683636265308,114,COMPLETE
66,-0.13909775183681714,2025-11-21 08:35:10.301874,2025-11-21 08:57:08.183299,0 days 00:21:57.881425,0.11845625373584238,0.011250310034560427,117,COMPLETE
67,0.9944115436392746,2025-11-21 08:35:11.353957,2025-11-21 08:57:26.396145,0 days 00:22:15.042188,0.03554581420027991,0.011412581916432104,99,COMPLETE
68,0.1301256461681687,2025-11-21 08:35:11.727980,2025-11-21 08:57:06.945038,0 days 00:21:55.217058,0.11635313739670734,0.008960254910194804,118,COMPLETE
69,1.0930892311349547,2025-11-21 08:35:13.965032,2025-11-21 08:57:17.133828,0 days 00:22:03.168796,0.04139389815886415,0.009839385078993306,116,COMPLETE
70,1.066594862460321,2025-11-21 08:35:18.902015,2025-11-21 08:57:06.216872,0 days 00:21:47.314857,0.04226358378590154,0.010847828239373839,119,COMPLETE
71,0.37027417580175126,2025-11-21 08:35:19.100524,2025-11-21 08:58:22.058432,0 days 00:23:02.957908,0.04242585684379917,0.011564496850851083,29,COMPLETE
72,1.2383619484634951,2025-11-21 08:35:20.178017,2025-11-21 08:56:45.708713,0 days 00:21:25.530696,0.03905468874819185,0.012929293626047875,116,COMPLETE
73,0.16969419519029907,2025-11-21 08:35:21.717037,2025-11-21 08:57:20.971229,0 days 00:21:59.254192,0.10823863905602601,0.0137842328055701,118,COMPLETE
74,0.8774427535264037,2025-11-21 08:35:22.477229,2025-11-21 08:57:09.474130,0 days 00:21:46.996901,0.035997429976462283,0.010952855811974372,117,COMPLETE
75,-0.13076927522816367,2025-11-21 08:39:20.721575,2025-11-21 08:58:54.705406,0 days 00:19:33.983831,0.042787979721768524,0.011313361925713012,120,COMPLETE
76,0.09036883995113129,2025-11-21 08:39:31.413470,2025-11-21 08:58:51.294754,0 days 00:19:19.881284,0.040756459759954435,0.010938959239066778,118,COMPLETE
77,0.3140280038650992,2025-11-21 08:40:22.895757,2025-11-21 08:58:54.333579,0 days 00:18:31.437822,0.03510607751904614,0.009351608210986443,113,COMPLETE
78,1.1426964914050832,2025-11-21 08:49:09.027197,2025-11-21 08:59:04.951790,0 days 00:09:55.924593,0.03967340045255544,0.0118743253593878,116,COMPLETE
79,0.9773711104481176,2025-11-21 08:56:07.476930,2025-11-21 09:08:59.556925,0 days 00:12:52.079995,0.006201870170582741,0.019647311960685462,129,COMPLETE
80,0.056525754301434174,2025-11-21 08:56:19.424687,2025-11-21 09:09:06.495574,0 days 00:12:47.070887,0.021443052130177727,0.01914672240494979,135,COMPLETE
81,0.041863978244543194,2025-11-21 08:56:27.047097,2025-11-21 09:08:52.899940,0 days 00:12:25.852843,0.023311977200010162,0.01815245420834783,140,COMPLETE
82,0.4403243647801032,2025-11-21 08:56:27.310690,2025-11-21 09:08:53.820131,0 days 00:12:26.509441,0.01995864185935318,0.005823622390668961,136,COMPLETE
83,0.288589704944512,2025-11-21 08:56:27.863772,2025-11-21 09:08:57.327791,0 days 00:12:29.464019,0.005370294007409142,0.006082345601641803,132,COMPLETE
84,1.1487732088861806,2025-11-21 08:56:28.891758,2025-11-21 09:08:59.210307,0 days 00:12:30.318549,0.024106093381563994,0.017663100300384437,128,COMPLETE
85,0.091879616439172,2025-11-21 08:56:32.904933,2025-11-21 09:08:55.872354,0 days 00:12:22.967421,0.020950575353105773,0.006268539328238664,129,COMPLETE
86,1.1240515037820253,2025-11-21 08:56:45.711179,2025-11-21 09:09:05.298789,0 days 00:12:19.587610,0.02118901146229307,0.01981617195183398,131,COMPLETE
87,-0.709440372277152,2025-11-21 08:56:52.230183,2025-11-21 09:09:06.981155,0 days 00:12:14.750972,0.01968112713436227,0.006083169924865003,129,COMPLETE
88,1.0624528142037384,2025-11-21 08:57:06.219028,2025-11-21 09:08:40.992395,0 days 00:11:34.773367,0.020711549499519567,0.019225916906191513,143,COMPLETE
89,0.7907037826231799,2025-11-21 08:57:06.946419,2025-11-21 09:08:47.077244,0 days 00:11:40.130825,0.02466029199325401,0.01956771308563238,142,COMPLETE
90,0.554684976577185,2025-11-21 08:57:08.184727,2025-11-21 09:09:01.323974,0 days 00:11:53.139247,0.0057675026069222615,0.01860061001202433,139,COMPLETE
91,0.7734726918677386,2025-11-21 08:57:09.475966,2025-11-21 09:08:54.463948,0 days 00:11:44.987982,0.023393147373260963,0.018638781906576415,133,COMPLETE
92,1.0774402930738602,2025-11-21 08:57:10.329580,2025-11-21 09:08:46.327312,0 days 00:11:35.997732,0.02118994938696774,0.020243793446504118,138,COMPLETE
93,1.1800135392238522,2025-11-21 08:57:17.135963,2025-11-21 09:09:08.141733,0 days 00:11:51.005770,0.02208518682736473,0.018630406680830883,134,COMPLETE
94,0.0958567587337879,2025-11-21 08:57:20.972691,2025-11-21 09:08:52.361304,0 days 00:11:31.388613,0.004832080209061512,0.002329763624248937,130,COMPLETE
95,1.0016285391742803,2025-11-21 08:57:25.996827,2025-11-21 09:09:06.880883,0 days 00:11:40.884056,0.08951686291395027,0.02065414366035555,132,COMPLETE
96,-0.6595096389231935,2025-11-21 08:57:26.397295,2025-11-21 09:10:29.405319,0 days 00:13:03.008024,0.02229481808091402,0.018703122455227133,1,COMPLETE
97,0.1613412554249526,2025-11-21 08:57:36.607104,2025-11-21 09:09:10.375510,0 days 00:11:33.768406,0.021201515392966,0.019342114224653595,130,COMPLETE
98,1.005826441648292,2025-11-21 08:57:37.060228,2025-11-21 09:09:50.851301,0 days 00:12:13.791073,0.020936589958225008,0.017678181907197058,72,COMPLETE
99,0.8141809291671684,2025-11-21 08:58:22.060412,2025-11-21 09:08:55.082259,0 days 00:10:33.021847,0.02273090099991584,0.01920474864712488,142,COMPLETE
