#{"t_start": 1755726297.8587997, "env_id": "None"}
r,l,t,r_cumulative,power,power_floris_opt_stochastic,power_floris_opt,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int
14.629232,1,28985.07648,16.846148717521913,"[3093.959422875876, 1657.4578883187764, 3137.9618497479223]",6882.519406205336,6882.519406205336,[101.60771854  68.46224286  84.11396825],[93.61598587 83.72480726 80.52553988],[96.   76.   74.75],[-5.60771854 27.53775714 11.88603175],[ 2.38401413 12.27519274 15.47446012],[ 0.   20.   21.25],96.0,10.0,0.075
8.611004,1,28985.076712,59.060468485896635,"[2656.4392875056774, 639.931945352235, 2691.531483133007]",5513.16397004394,5513.16397004394,[95.22693069 50.03711583 70.59606779],[87.23519802 65.29968023 67.00763941],[90.   62.5  61.25],[-5.22693069 39.96288417 19.40393221],[ 2.76480198 24.70031977 22.99236059],[ 0.   27.5  28.75],90.0,10.0,0.075
-2.146713,1,28985.076954,11.725132074523374,"[2941.9641114931565, 665.4901618637459, 2215.038768460543]",5950.227342374239,5950.227342374239,[94.94852646 54.21651675 73.09655845],[86.95679379 69.47908115 69.50813007],[92.   65.75 64.5 ],[-2.94852646 37.78348325 18.90344155],[ 5.04320621 22.52091885 22.49186993],[ 0.   26.25 27.5 ],92.0,10.0,0.075
5.1846685,1,28985.077204,30.269897523597056,"[2774.6736678721463, 1058.6323327990872, 2882.974565921844]",6385.227662497541,6385.227662497541,[99.4896775  56.74995448 74.9764241 ],[91.49794483 72.01251888 71.38799572],[94. 69. 69.],[-5.4896775  37.25004552 19.0235759 ],[ 2.50205517 21.98748112 22.61200428],[ 0. 25. 25.],94.0,10.0,0.05
-2.1963308,1,28985.07744,8.5542961090207,"[3021.1990234713853, 1082.8595173571284, 2165.114678024951]",6409.957084447053,6409.957084447053,[101.51597317  62.89527442  77.24197996],[93.52424049 78.15783882 73.65355158],[94.   70.25 69.  ],[-7.51597317 31.10472558 16.75802004],[ 0.47575951 15.84216118 20.34644842],[ 0.   23.75 25.  ],94.0,10.0,0.075
-6.418521,1,29552.844706,14.635564991313315,"[2606.621047088312, 661.53221408474, 2300.157499339518]",5950.227342374239,5950.227342374239,[100.35782917  54.03993918  72.35614717],[92.3660965  69.30250359 68.76771879],[92.   65.75 64.5 ],[-8.35782917 37.96006082 19.64385283],[-0.3660965  22.69749641 23.23228121],[ 0.   26.25 27.5 ],92.0,10.0,0.075
2.9629047,1,29552.845246,-2.8901874954358413,"[2757.6140993581607, 948.3727464734286, 2867.041647703984]",6383.880209219254,6383.880209219254,[99.13348015 55.50147559 75.43072117],[91.14174747 70.76403999 71.84229279],[94. 69. 69.],[-5.13348015 38.49852441 18.56927883],[ 2.85825253 23.23596001 22.15770721],[ 0. 25. 25.],94.0,10.0,0.025
-1.7315254,1,29552.845508,-12.319312328142654,"[2545.6966316791954, 636.2154040693714, 2653.2313068182852]",5937.960639002816,5937.960639002816,[96.83331116 52.         70.06186664],[88.84157848 59.32055664 66.47343826],[92.  62.  64.5],[-4.83331116 40.         21.93813336],[ 3.15842152 32.67944336 25.52656174],[ 0.  30.  27.5],92.0,10.0,0.025
-0.16840827,1,29552.845752,77.51746754830206,"[2746.17368460138, 1411.9707361068365, 2722.7897291567647]",6892.541760697566,6892.541760697566,[101.50997169  65.21746375  78.66848791],[93.51823902 80.48002815 75.08005953],[96.   74.75 73.5 ],[-5.50997169 30.78253625 17.33151209],[ 2.48176098 15.51997185 20.91994047],[ 0.   21.25 22.5 ],96.0,10.0,0.025
5.517019,1,29552.845991,46.84661946220241,"[2452.0217603657647, 593.3299065850384, 2672.487925110975]",5418.879021016563,5418.879021016563,[93.90303047 50.         63.74543178],[85.9112978  52.08284378 60.1570034 ],[90.  57.5 60. ],[-3.90303047 40.         26.25456822],[ 4.0887022  37.91715622 29.8429966 ],[ 0.  32.5 30. ],90.0,10.0,0.025
-2.8381398,1,29552.84622,14.008008948497437,"[2648.5880511083487, 978.2613953489596, 2577.1565304081378]",6385.227662497541,6385.227662497541,[97.40822609 59.31260373 74.91957796],[89.41649342 74.57516813 71.33114958],[94. 69. 69.],[-3.40822609 34.68739627 19.08042204],[ 4.58350658 19.42483187 22.66885042],[ 0. 25. 25.],94.0,10.0,0.05
6.6386895,1,29552.846452,65.69915810574938,"[2692.3124878481776, 953.1721229066785, 2699.759856555221]",5950.227342374239,5950.227342374239,[99.23028095 55.87324215 73.4975642 ],[91.23854828 71.13580656 69.90913582],[92.   65.75 64.5 ],[-7.23028095 36.12675785 18.5024358 ],[ 0.76145172 20.86419344 22.09086418],[ 0.   26.25 27.5 ],92.0,10.0,0.075
-12.202093,1,29552.846688,-0.4769612678713653,"[2266.352105691337, 469.1597409228012, 2029.5043425686688]",5427.254897733999,5427.254897733999,[95.18963249 50.         66.46889198],[87.19789982 58.99852276 62.8804636 ],[90.   61.25 60.  ],[-5.18963249 40.         23.53110802],[ 2.80210018 31.00147724 27.1195364 ],[ 0.   28.75 30.  ],90.0,10.0,0.05
-5.992533,1,29552.846923,24.277364415434803,"[2829.5572598802123, 1340.5989035858872, 2299.9259886466893]",6882.519406205336,6882.519406205336,[100.18423088  69.77890946  82.28185022],[92.19249821 85.04147387 78.69342184],[96.   76.   74.75],[-4.18423088 26.22109054 13.71814978],[ 3.80750179 10.95852613 17.30657816],[ 0.   20.   21.25],96.0,10.0,0.075
-3.5946581,1,29552.847153,4.959637870458146,"[2661.18675186764, 575.2724349527946, 2472.8037968569784]",5922.143814193854,5922.143814193854,[98.63213642 52.         73.21640432],[90.64040375 66.20913458 69.62797594],[92.  64.5 64.5],[-6.63213642 40.         18.78359568],[ 1.35959625 25.79086542 22.37202406],[ 0.  27.5 27.5],92.0,10.0,0.05
7.315116,1,30123.082195,21.95068105296222,"[2898.362882863801, 1584.8592321330595, 2913.517075093351]",6892.541760697566,6892.541760697566,[101.86007984  65.3062389   78.6908325 ],[93.86834717 80.56880331 75.10240412],[96.   74.75 73.5 ],[-5.86007984 30.6937611  17.3091675 ],[ 2.13165283 15.43119669 20.89759588],[ 0.   21.25 22.5 ],96.0,10.0,0.025
9.292941,1,30123.094578,6.402753412098754,"[2966.718385467134, 1433.3134457051285, 2605.598777330783]",6409.957084447053,6409.957084447053,[100.44001396  61.57239939  78.28150642],[92.44828129 76.8349638  74.69307804],[94.   70.25 69.  ],[-6.44001396 32.42760061 15.71849358],[ 1.55171871 17.1650362  19.30692196],[ 0.   23.75 25.  ],94.0,10.0,0.075
5.191173,1,30123.0948,-7.128139348671227,"[2678.459585280576, 619.1884171366114, 2411.345085095019]",5427.254897733999,5427.254897733999,[94.5556155  50.         68.53700864],[86.56388283 60.53935528 64.94858027],[90.   61.25 60.  ],[-4.5556155  40.         21.46299136],[ 3.43611717 29.46064472 25.05141973],[ 0.   28.75 30.  ],90.0,10.0,0.05
-6.986968,1,30123.095009,70.53049944301995,"[2498.9459799678034, 469.3873543882592, 2159.6276275090017]",5513.16397004394,5513.16397004394,[95.7888356  50.         67.92691696],[87.79710293 63.9168191  64.33848858],[90.   62.5  61.25],[-5.7888356  40.         22.07308304],[ 2.20289707 26.0831809  25.66151142],[ 0.   27.5  28.75],90.0,10.0,0.075
-1.5187534,1,30123.095202,45.3278659980256,"[2513.1090861202674, 651.1914333023794, 2683.4771366738573]",5937.960639002816,5937.960639002816,[95.8701001  52.         69.39770639],[87.87836742 61.27989006 65.80927801],[92.  62.  64.5],[-3.8701001  40.         22.60229361],[ 4.12163258 30.72010994 26.19072199],[ 0.  30.  27.5],92.0,10.0,0.025
-0.23847969,1,30123.095397,13.76952926399872,"[2754.647603841566, 1269.8294454952397, 2851.6273995159067]",6892.541760697566,6892.541760697566,[100.22761829  62.29546048  78.76786077],[92.23588562 77.55802488 75.17943239],[96.   74.75 73.5 ],[-4.22761829 33.70453952 17.23213923],[ 3.76411438 18.44197512 20.82056761],[ 0.   21.25 22.5 ],96.0,10.0,0.025
5.9696274,1,30123.095589,71.6687853832697,"[2831.9561938082998, 844.9743277464239, 2628.5032153243606]",5950.227342374239,5950.227342374239,[96.00027187 52.39436699 73.3377856 ],[88.0085392  67.6569314  69.74935722],[92.   65.75 64.5 ],[-4.00027187 39.60563301 18.6622144 ],[ 3.9914608  24.3430686  22.25064278],[ 0.   26.25 27.5 ],92.0,10.0,0.075
15.223186,1,30123.095783,14.746224550111053,"[3058.0733375633904, 1743.308578510992, 3128.876208296292]",6882.519406205336,6882.519406205336,[101.61112316  69.7291825   82.98558557],[93.61939049 84.9917469  79.39715719],[96.   76.   74.75],[-5.61112316 26.2708175  13.01441443],[ 2.38060951 11.0082531  16.60284281],[ 0.   20.   21.25],96.0,10.0,0.075
-0.16519372,1,30123.095977,24.11217069006163,"[2691.2353748790324, 619.2678851916876, 2617.6482405413344]",5937.960639002816,5937.960639002816,[95.36191566 52.         70.95507324],[87.37018299 60.14640045 67.36664486],[92.  62.  64.5],[-3.36191566 40.         21.04492676],[ 4.62981701 31.85359955 24.63335514],[ 0.  30.  27.5],92.0,10.0,0.025
2.6752326,1,30123.096166,7.634870479414612,"[2401.8154085076894, 615.2177240083557, 2546.8135071106535]",5418.879021016563,5418.879021016563,[92.59671123 50.         64.02511585],[84.60497856 56.56041145 60.43668747],[90.  57.5 60. ],[-2.59671123 40.         25.97488415],[ 5.39502144 33.43958855 29.56331253],[ 0.  32.5 30. ],90.0,10.0,0.025
-3.8584146,1,30690.850377,18.092266432000827,"[2704.78629841836, 824.8652653638047, 2609.2075410039]",6385.227662497541,6385.227662497541,[99.9150687  56.662524   76.12318885],[91.92333603 71.92508841 72.53476048],[94. 69. 69.],[-5.9150687  37.337476   17.87681115],[ 2.07666397 22.07491159 21.46523952],[ 0. 25. 25.],94.0,10.0,0.05
-2.364449,1,30690.850921,4.038304469396403,"[2767.5800894387735, 1343.7061575280748, 2634.1939472004888]",6908.836096196903,6908.836096196903,[103.26499946  66.37418009  79.7041806 ],[95.27326679 81.6367445  76.11575222],[96.  76.  73.5],[-7.26499946 29.62581991 16.2958194 ],[ 0.72673321 14.3632555  19.88424778],[ 0.  20.  22.5],96.0,10.0,0.05
9.749964,1,30690.851198,2.621824847797682,"[2798.8446905539718, 586.6028956535666, 2665.2478970083102]",5513.16397004394,5513.16397004394,[96.93868549 50.         70.42923916],[88.94695282 63.47678185 66.84081078],[90.   62.5  61.25],[-6.93868549 40.         19.57076084],[ 1.05304718 26.52321815 23.15918922],[ 0.   27.5  28.75],90.0,10.0,0.075
-1.1299064,1,30690.851442,69.40059298157712,"[3142.9064966503524, 1281.8885113519107, 2379.9583667223023]",6882.519406205336,6882.519406205336,[103.47977169  67.68363692  83.23568428],[95.48803902 82.94620132 79.6472559 ],[96.   76.   74.75],[-7.47977169 28.31636308 12.76431572],[ 0.51196098 13.05379868 16.3527441 ],[ 0.   20.   21.25],96.0,10.0,0.075
-1.1313596,1,30690.851684,44.196506442402764,"[2679.934708449931, 862.880229080671, 2768.8406329221343]",6383.880209219254,6383.880209219254,[100.02243812  55.69897677  74.97816217],[92.03070545 70.96154118 71.38973379],[94. 69. 69.],[-6.02243812 38.30102323 19.02183783],[ 1.96929455 23.03845882 22.61026621],[ 0. 25. 25.],94.0,10.0,0.025
-8.359293,1,30690.851922,5.410236578632404,"[2592.8401732399548, 1318.208689984865, 2420.2574025387476]",6908.836096196903,6908.836096196903,[101.96163662  66.42953135  80.62135065],[93.96990395 81.69209576 77.03292227],[96.  76.  73.5],[-5.96163662 29.57046865 15.37864935],[ 2.03009605 14.30790424 18.96707773],[ 0.  20.  22.5],96.0,10.0,0.05
6.921407,1,30690.852153,78.59019268294578,"[2892.4289163133535, 1629.4075520594254, 2865.1883137089535]",6908.836096196903,6908.836096196903,[98.70368011 66.27928711 79.85064829],[90.71194744 81.54185152 76.26221991],[96.  76.  73.5],[-2.70368011 29.72071289 16.14935171],[ 5.28805256 14.45814848 19.73778009],[ 0.  20.  22.5],96.0,10.0,0.05
5.861756,1,30690.852386,20.607980507750135,"[2899.7701149628633, 1614.9975854569464, 2771.188197114434]",6882.519406205336,6882.519406205336,[99.10687931 67.84221865 83.73617494],[91.11514664 83.10478306 80.14774656],[96.   76.   74.75],[-3.10687931 28.15778135 12.26382506],[ 4.88485336 12.89521694 15.85225344],[ 0.   20.   21.25],96.0,10.0,0.075
6.4523387,1,30690.852619,30.564509387437315,"[2656.543490083581, 884.378439928306, 2793.2342337561936]",5950.227342374239,5950.227342374239,[97.74694069 53.54683234 72.60872781],[89.75520802 68.80939674 69.02029943],[92.   65.75 64.5 ],[-5.74694069 38.45316766 19.39127219],[ 2.24479198 23.19060326 22.97970057],[ 0.   26.25 27.5 ],92.0,10.0,0.075
4.8066154,1,30690.852849,12.441485896099255,"[2603.2040350136413, 643.2342041486407, 2441.683929188972]",5427.254897733999,5427.254897733999,[94.23287781 50.         66.98830354],[86.24114513 58.07253838 63.39987516],[90.   61.25 60.  ],[-4.23287781 40.         23.01169646],[ 3.75885487 31.92746162 26.60012484],[ 0.   28.75 30.  ],90.0,10.0,0.05
-1.776287,1,31256.971093,16.315979478060537,"[2658.699235614151, 804.4233232334436, 2807.361619060122]",6383.880209219254,6383.880209219254,[99.98355682 54.         74.49718845],[91.99182415 69.05233049 70.90876007],[94. 69. 69.],[-5.98355682 40.         19.50281155],[ 2.00817585 24.94766951 23.09123993],[ 0. 25. 25.],94.0,10.0,0.025
-4.141417,1,31256.986676,-0.10311248594547262,"[2625.0245908087045, 587.1385976992359, 2464.7199576451594]",5922.143814193854,5922.143814193854,[96.12468346 52.         72.25058258],[88.13295078 66.94999647 68.6621542 ],[92.  64.5 64.5],[-4.12468346 40.         19.74941742],[ 3.86704922 25.05000353 23.3378458 ],[ 0.  27.5 27.5],92.0,10.0,0.05
-4.4681234,1,31256.986915,-1.8462984953381758,"[2593.1736323279974, 598.161812026011, 2466.199679663774]",5922.143814193854,5922.143814193854,[98.43077286 52.         71.55625761],[90.43904018 66.23183441 67.96782923],[92.  64.5 64.5],[-6.43077286 40.         20.44374239],[ 1.56095982 25.76816559 24.03217077],[ 0.  27.5 27.5],92.0,10.0,0.05
18.100899,1,31256.987136,87.5014913433774,"[3319.5418628731413, 1859.024234903329, 2949.7511508772745]",6882.519406205336,6882.519406205336,[96.73225887 69.45772387 83.10134018],[88.7405262  84.72028828 79.5129118 ],[96.   76.   74.75],[-0.73225887 26.54227613 12.89865982],[ 7.2594738  11.27971172 16.4870882 ],[ 0.   20.   21.25],96.0,10.0,0.075
